GHO,PUBLISHSTATE,YEAR,REGION,UNREGION,WORLDBANKINCOMEGROUP,COUNTRY,SEX,Display Value,Numeric,Low,High,Comments
MDG_0000000001,PUBLISHED,2017,WPR,,,PLW,BTSX,16.8,16.83679,9.14128,30.94969,
MDG_0000000001,PUBLISHED,2017,WPR,,,PLW,FMLE,14.9,14.88133,8.09019,27.34187,
MDG_0000000001,PUBLISHED,2017,WPR,,,PLW,MLE,18.6,18.64974,10.09895,34.55223,
MDG_0000000001,PUBLISHED,2017,WPR,,,PNG,BTSX,37.8,37.84881,29.73467,47.77639,
MDG_0000000001,PUBLISHED,2017,WPR,,,PNG,FMLE,34.4,34.43616,26.92289,43.75315,
MDG_0000000001,PUBLISHED,2017,WPR,,,PNG,MLE,41.1,41.08111,32.17111,51.84681,
MDG_0000000001,PUBLISHED,2017,EUR,,,POL,BTSX,3.9,3.92665,3.84073,4.0172,
MDG_0000000001,PUBLISHED,2017,EUR,,,POL,FMLE,3.6,3.57637,3.4754,3.67983,
MDG_0000000001,PUBLISHED,2017,EUR,,,POL,MLE,4.3,4.25981,4.15007,4.37407,
MDG_0000000001,PUBLISHED,2017,SEAR,,,PRK,BTSX,14.4,14.4,11.25297,18.39781,
MDG_0000000001,PUBLISHED,2017,SEAR,,,PRK,FMLE,12.7,12.74421,9.91928,16.44122,
MDG_0000000001,PUBLISHED,2017,SEAR,,,PRK,MLE,15.9,15.91522,12.38207,20.42093,
MDG_0000000001,PUBLISHED,2017,EUR,,,PRT,BTSX,3,3.00573,2.87742,3.13975,
MDG_0000000001,PUBLISHED,2017,EUR,,,PRT,FMLE,2.7,2.70876,2.57401,2.84831,
MDG_0000000001,PUBLISHED,2017,EUR,,,PRT,MLE,3.3,3.28846,3.13156,3.45062,
MDG_0000000001,PUBLISHED,2017,AMR,,,PRY,BTSX,17.8,17.75947,9.8887,31.55585,
MDG_0000000001,PUBLISHED,2017,AMR,,,PRY,FMLE,15.9,15.85186,8.85227,28.31125,
MDG_0000000001,PUBLISHED,2017,AMR,,,PRY,MLE,19.5,19.49701,10.83238,34.66539,
MDG_0000000001,PUBLISHED,2017,EMR,,,QAT,BTSX,6.1,6.111,5.64611,6.6161,
MDG_0000000001,PUBLISHED,2017,EMR,,,QAT,FMLE,5.6,5.63894,5.1737,6.15473,
MDG_0000000001,PUBLISHED,2017,EMR,,,QAT,MLE,6.6,6.55819,6.03,7.14036,
MDG_0000000001,PUBLISHED,2017,EUR,,,ROU,BTSX,6.7,6.6636,6.48629,6.84867,
MDG_0000000001,PUBLISHED,2017,EUR,,,ROU,FMLE,5.9,5.932,5.74621,6.13124,
MDG_0000000001,PUBLISHED,2017,EUR,,,ROU,MLE,7.4,7.35788,7.13865,7.58813,
MDG_0000000001,PUBLISHED,2017,EUR,,,RUS,BTSX,5.9,5.88588,5.7705,6.0037,
MDG_0000000001,PUBLISHED,2017,EUR,,,RUS,FMLE,5.3,5.26654,5.14939,5.38423,
MDG_0000000001,PUBLISHED,2017,EUR,,,RUS,MLE,6.5,6.4762,6.34119,6.61532,
MDG_0000000001,PUBLISHED,2017,AFR,,,RWA,BTSX,28.4,28.43856,18.36381,41.84209,
MDG_0000000001,PUBLISHED,2017,AFR,,,RWA,FMLE,25.5,25.54501,16.47106,37.75271,
MDG_0000000001,PUBLISHED,2017,AFR,,,RWA,MLE,31.1,31.13127,20.19251,45.85055,
MDG_0000000001,PUBLISHED,2017,EMR,,,SAU,BTSX,6.3,6.31845,5.04623,8.17323,
MDG_0000000001,PUBLISHED,2017,EMR,,,SAU,FMLE,6,5.98142,4.75178,7.79128,
MDG_0000000001,PUBLISHED,2017,EMR,,,SAU,MLE,6.6,6.63404,5.27245,8.60892,
MDG_0000000001,PUBLISHED,2017,EMR,,,SDN,BTSX,43.1,43.10681,35.30209,52.30632,
MDG_0000000001,PUBLISHED,2017,EMR,,,SDN,FMLE,38.2,38.20548,31.23404,46.58894,
MDG_0000000001,PUBLISHED,2017,EMR,,,SDN,MLE,47.8,47.75301,39.05458,58.10475,
MDG_0000000001,PUBLISHED,2017,AFR,,,SEN,BTSX,34.4,34.44888,30.2012,39.11689,
MDG_0000000001,PUBLISHED,2017,AFR,,,SEN,FMLE,30.5,30.49893,26.56828,34.89559,
MDG_0000000001,PUBLISHED,2017,AFR,,,SEN,MLE,38.2,38.16803,33.36649,43.45081,
MDG_0000000001,PUBLISHED,2017,WPR,,,SGP,BTSX,2.1,2.14916,2.00226,2.31495,
MDG_0000000001,PUBLISHED,2017,WPR,,,SGP,FMLE,2,1.97134,1.81866,2.13766,
MDG_0000000001,PUBLISHED,2017,WPR,,,SGP,MLE,2.3,2.31762,2.14697,2.50953,
MDG_0000000001,PUBLISHED,2017,WPR,,,SLB,BTSX,17.9,17.87721,12.70235,24.33902,
MDG_0000000001,PUBLISHED,2017,WPR,,,SLB,FMLE,16.1,16.12532,11.42085,22.13276,
MDG_0000000001,PUBLISHED,2017,WPR,,,SLB,MLE,19.5,19.51346,13.81919,26.59844,
MDG_0000000001,PUBLISHED,2017,AFR,,,SLE,BTSX,85.9,85.92968,76.42379,95.69216,
MDG_0000000001,PUBLISHED,2017,AFR,,,SLE,FMLE,80,80.02442,70.99694,89.41756,
MDG_0000000001,PUBLISHED,2017,AFR,,,SLE,MLE,91.5,91.48474,81.02208,102.14386,
MDG_0000000001,PUBLISHED,2017,AMR,,,SLV,BTSX,12.2,12.24758,8.31799,17.87547,
MDG_0000000001,PUBLISHED,2017,AMR,,,SLV,FMLE,10.9,10.9312,7.38164,16.06797,
MDG_0000000001,PUBLISHED,2017,AMR,,,SLV,MLE,13.5,13.46672,9.12904,19.71574,
MDG_0000000001,PUBLISHED,2017,EUR,,,SMR,BTSX,1.6,1.61462,0.88399,2.99468,
MDG_0000000001,PUBLISHED,2017,EUR,,,SMR,FMLE,1.5,1.47319,0.80559,2.75217,
MDG_0000000001,PUBLISHED,2017,EUR,,,SMR,MLE,1.7,1.74665,0.95366,3.26346,
MDG_0000000001,PUBLISHED,2017,EMR,,,SOM,BTSX,78.2,78.16335,46.41792,139.34729,
MDG_0000000001,PUBLISHED,2017,EMR,,,SOM,FMLE,72.2,72.16836,42.83031,128.05745,
MDG_0000000001,PUBLISHED,2017,EMR,,,SOM,MLE,84,84.02093,49.71788,150.53241,
MDG_0000000001,PUBLISHED,2017,EUR,,,SRB,BTSX,5,5.00981,4.65885,5.37703,
MDG_0000000001,PUBLISHED,2017,EUR,,,SRB,FMLE,4.5,4.47658,4.14505,4.83894,
MDG_0000000001,PUBLISHED,2017,EUR,,,SRB,MLE,5.5,5.51689,5.11377,5.93781,
MDG_0000000001,PUBLISHED,2017,AFR,,,SSD,BTSX,62.4,62.37107,33.02043,105.27499,
MDG_0000000001,PUBLISHED,2017,AFR,,,SSD,FMLE,56.9,56.9259,30.10803,96.80165,
MDG_0000000001,PUBLISHED,2017,AFR,,,SSD,MLE,67.1,67.14889,35.66858,114.06668,
MDG_0000000001,PUBLISHED,2017,AFR,,,STP,BTSX,25,24.99925,16.68658,35.65825,
MDG_0000000001,PUBLISHED,2017,AFR,,,STP,FMLE,22,22.03679,14.78535,31.55802,
MDG_0000000001,PUBLISHED,2017,AFR,,,STP,MLE,27.8,27.79234,18.46714,39.77438,
MDG_0000000001,PUBLISHED,2017,AMR,,,SUR,BTSX,17,17.02149,12.02965,24.50973,
MDG_0000000001,PUBLISHED,2017,AMR,,,SUR,FMLE,14.9,14.92723,10.57141,21.57573,
MDG_0000000001,PUBLISHED,2017,AMR,,,SUR,MLE,19.1,19.09318,13.41595,27.45748,
MDG_0000000001,PUBLISHED,2017,EUR,,,SVK,BTSX,4.9,4.88068,4.70683,5.06297,
MDG_0000000001,PUBLISHED,2017,EUR,,,SVK,FMLE,4.4,4.38457,4.19419,4.58394,
MDG_0000000001,PUBLISHED,2017,EUR,,,SVK,MLE,5.4,5.351,5.13229,5.58686,
MDG_0000000001,PUBLISHED,2017,EUR,,,SVN,BTSX,1.8,1.82298,1.64913,2.02595,
MDG_0000000001,PUBLISHED,2017,EUR,,,SVN,FMLE,1.7,1.67696,1.50773,1.87527,
MDG_0000000001,PUBLISHED,2017,EUR,,,SVN,MLE,2,1.9609,1.76614,2.19032,
MDG_0000000001,PUBLISHED,2017,EUR,,,SWE,BTSX,2.2,2.22817,2.13605,2.32448,
MDG_0000000001,PUBLISHED,2017,EUR,,,SWE,FMLE,2,2.02996,1.93026,2.13597,
MDG_0000000001,PUBLISHED,2017,EUR,,,SWE,MLE,2.4,2.41729,2.30301,2.531,
MDG_0000000001,PUBLISHED,2017,AFR,,,SWZ,BTSX,44.8,44.77292,32.90839,59.93376,
MDG_0000000001,PUBLISHED,2017,AFR,,,SWZ,FMLE,40.1,40.07079,29.3544,53.85555,
MDG_0000000001,PUBLISHED,2017,AFR,,,SWZ,MLE,49.3,49.31223,35.98889,66.02783,
MDG_0000000001,PUBLISHED,2017,AFR,,,SYC,BTSX,12.7,12.66157,10.20354,15.63492,
MDG_0000000001,PUBLISHED,2017,AFR,,,SYC,FMLE,11.6,11.56272,9.24837,14.36473,
MDG_0000000001,PUBLISHED,2017,AFR,,,SYC,MLE,13.7,13.68858,11.01387,16.94055,
MDG_0000000001,PUBLISHED,2017,EMR,,,SYR,BTSX,18.1,18.07104,11.26469,22.32436,
MDG_0000000001,PUBLISHED,2017,EMR,,,SYR,FMLE,16.3,16.2733,10.13578,20.24809,
MDG_0000000001,PUBLISHED,2017,EMR,,,SYR,MLE,19.8,19.75644,12.31163,24.43166,
MDG_0000000001,PUBLISHED,2017,AFR,,,TCD,BTSX,72.6,72.55359,61.77777,85.25467,
MDG_0000000001,PUBLISHED,2017,AFR,,,TCD,FMLE,65.8,65.79844,55.88505,77.50829,
MDG_0000000001,PUBLISHED,2017,AFR,,,TCD,MLE,79,79.02517,67.11396,92.88606,
MDG_0000000001,PUBLISHED,2017,AFR,,,TGO,BTSX,48.2,48.24959,41.84229,55.57369,
MDG_0000000001,PUBLISHED,2017,AFR,,,TGO,FMLE,43.2,43.24563,37.35897,50.04644,
MDG_0000000001,PUBLISHED,2017,AFR,,,TGO,MLE,53,52.98683,45.78669,61.15489,
MDG_0000000001,PUBLISHED,2017,SEAR,,,THA,BTSX,8.4,8.44806,7.37245,10.3718,
MDG_0000000001,PUBLISHED,2017,SEAR,,,THA,FMLE,7.5,7.54206,6.51805,9.29205,
MDG_0000000001,PUBLISHED,2017,SEAR,,,THA,MLE,9.3,9.31175,8.07958,11.45007,
MDG_0000000001,PUBLISHED,2017,EUR,,,TJK,BTSX,31.3,31.27273,22.88371,42.8661,
MDG_0000000001,PUBLISHED,2017,EUR,,,TJK,FMLE,27.3,27.34495,19.85952,37.4889,
MDG_0000000001,PUBLISHED,2017,EUR,,,TJK,MLE,35,35.04943,25.54691,48.23303,
MDG_0000000001,PUBLISHED,2017,EUR,,,TKM,BTSX,36.7,36.65897,28.53392,46.4559,
MDG_0000000001,PUBLISHED,2017,EUR,,,TKM,FMLE,31.3,31.32067,24.15134,39.99618,
MDG_0000000001,PUBLISHED,2017,EUR,,,TKM,MLE,41.8,41.75116,32.38686,53.00469,
MDG_0000000001,PUBLISHED,2017,SEAR,,,TLS,BTSX,40.5,40.49387,26.5024,60.79227,
MDG_0000000001,PUBLISHED,2017,SEAR,,,TLS,FMLE,36.8,36.81884,24.11663,55.51286,
MDG_0000000001,PUBLISHED,2017,SEAR,,,TLS,MLE,43.9,43.93539,28.66903,66.29968,
MDG_0000000001,PUBLISHED,2017,WPR,,,TON,BTSX,14.5,14.46273,11.21634,18.39819,
MDG_0000000001,PUBLISHED,2017,WPR,,,TON,FMLE,16.4,16.37538,11.79462,21.97719,
MDG_0000000001,PUBLISHED,2017,WPR,,,TON,MLE,12.5,12.47533,8.9102,17.56699,
MDG_0000000001,PUBLISHED,2017,AMR,,,TTO,BTSX,16.6,16.59033,7.65011,36.52064,
MDG_0000000001,PUBLISHED,2017,AMR,,,TTO,FMLE,14.9,14.87544,6.83967,32.91878,
MDG_0000000001,PUBLISHED,2017,AMR,,,TTO,MLE,18.2,18.23093,8.42716,40.01823,
MDG_0000000001,PUBLISHED,2017,EMR,,,TUN,BTSX,14.7,14.67273,14.20942,15.13885,
MDG_0000000001,PUBLISHED,2017,EMR,,,TUN,FMLE,13.3,13.29788,12.80645,13.79604,
MDG_0000000001,PUBLISHED,2017,EMR,,,TUN,MLE,16,15.97374,15.42504,16.53637,
MDG_0000000001,PUBLISHED,2017,EUR,,,TUR,BTSX,9.8,9.79668,8.91969,10.78073,
MDG_0000000001,PUBLISHED,2017,EUR,,,TUR,FMLE,9.2,9.17046,8.34864,10.09224,
MDG_0000000001,PUBLISHED,2017,EUR,,,TUR,MLE,10.4,10.39213,9.45496,11.43622,
MDG_0000000001,PUBLISHED,2017,WPR,,,TUV,BTSX,21.5,21.54526,12.75781,36.16841,
MDG_0000000001,PUBLISHED,2017,WPR,,,TUV,FMLE,19,19.02849,11.25367,31.89938,
MDG_0000000001,PUBLISHED,2017,WPR,,,TUV,MLE,23.9,23.901,14.09865,40.14332,
MDG_0000000001,PUBLISHED,2017,AFR,,,TZA,BTSX,38.3,38.31988,32.03712,46.64347,
MDG_0000000001,PUBLISHED,2017,AFR,,,TZA,FMLE,35.1,35.10869,29.17255,42.85315,
MDG_0000000001,PUBLISHED,2017,AFR,,,TZA,MLE,41.4,41.38223,34.4838,50.48559,
MDG_0000000001,PUBLISHED,2017,AFR,,,UGA,BTSX,36,36.04296,30.69072,42.29105,
MDG_0000000001,PUBLISHED,2017,AFR,,,UGA,FMLE,32.2,32.24925,27.28531,37.96129,
MDG_0000000001,PUBLISHED,2017,AFR,,,UGA,MLE,39.7,39.66911,33.67149,46.6058,
MDG_0000000001,PUBLISHED,2017,EUR,,,UKR,BTSX,7.6,7.61556,7.37221,7.87453,
MDG_0000000001,PUBLISHED,2017,EUR,,,UKR,FMLE,6.8,6.79512,6.38898,7.21506,
MDG_0000000001,PUBLISHED,2017,EUR,,,UKR,MLE,8.4,8.39889,7.97479,8.83688,
MDG_0000000001,PUBLISHED,2017,AMR,,,URY,BTSX,6.8,6.84922,6.59114,7.11194,
MDG_0000000001,PUBLISHED,2017,AMR,,,URY,FMLE,6.1,6.06537,5.78966,6.35503,
MDG_0000000001,PUBLISHED,2017,AMR,,,URY,MLE,7.6,7.59526,7.27397,7.92472,
MDG_0000000001,PUBLISHED,2017,AMR,,,USA,BTSX,5.7,5.7113,5.54931,5.88059,
MDG_0000000001,PUBLISHED,2017,AMR,,,USA,FMLE,5.2,5.19592,5.0357,5.36342,
MDG_0000000001,PUBLISHED,2017,AMR,,,USA,MLE,6.2,6.20112,6.01555,6.3958,
MDG_0000000001,PUBLISHED,2017,EUR,,,UZB,BTSX,17.6,17.55167,15.17641,20.15086,
MDG_0000000001,PUBLISHED,2017,EUR,,,UZB,FMLE,15,14.97011,12.84954,17.3699,
MDG_0000000001,PUBLISHED,2017,EUR,,,UZB,MLE,20,19.97838,17.20419,23.08424,
MDG_0000000001,PUBLISHED,2017,AMR,,,VCT,BTSX,14.3,14.27801,11.94868,17.00544,
MDG_0000000001,PUBLISHED,2017,AMR,,,VCT,FMLE,13,12.99996,10.84111,15.56625,
MDG_0000000001,PUBLISHED,2017,AMR,,,VCT,MLE,15.5,15.48089,12.92751,18.50413,
MDG_0000000001,PUBLISHED,2017,AMR,,,VEN,BTSX,21,21.03895,18.83667,23.48584,
MDG_0000000001,PUBLISHED,2017,AMR,,,VEN,FMLE,19.1,19.10091,17.08077,21.4057,
MDG_0000000001,PUBLISHED,2017,AMR,,,VEN,MLE,22.9,22.86296,20.46283,25.54945,
MDG_0000000001,PUBLISHED,2017,WPR,,,VNM,BTSX,16.6,16.62851,14.22574,19.75843,
MDG_0000000001,PUBLISHED,2017,WPR,,,VNM,FMLE,14.3,14.30276,12.18052,17.11421,
MDG_0000000001,PUBLISHED,2017,WPR,,,VNM,MLE,18.8,18.82429,16.04602,22.42224,
MDG_0000000001,PUBLISHED,2017,WPR,,,VUT,BTSX,22.9,22.93414,15.1382,34.27492,
MDG_0000000001,PUBLISHED,2017,WPR,,,VUT,FMLE,21.1,21.07856,13.8624,31.75256,
MDG_0000000001,PUBLISHED,2017,WPR,,,VUT,MLE,24.7,24.71974,16.27453,37.12405,
MDG_0000000001,PUBLISHED,2017,WPR,,,WSM,BTSX,13.7,13.72277,10.06114,18.42119,
MDG_0000000001,PUBLISHED,2017,WPR,,,WSM,FMLE,12.3,12.34046,9.02369,16.64007,
MDG_0000000001,PUBLISHED,2017,WPR,,,WSM,MLE,15,15.0355,10.99605,20.19647,
MDG_0000000001,PUBLISHED,2017,EMR,,,YEM,BTSX,43.3,43.34171,30.45186,60.27469,
MDG_0000000001,PUBLISHED,2017,EMR,,,YEM,FMLE,39.3,39.28957,27.55876,54.71863,
MDG_0000000001,PUBLISHED,2017,EMR,,,YEM,MLE,47.3,47.32522,33.02912,65.87925,
MDG_0000000001,PUBLISHED,2017,AFR,,,ZAF,BTSX,28.2,28.19221,26.25061,30.31326,
MDG_0000000001,PUBLISHED,2017,AFR,,,ZAF,FMLE,25.7,25.72358,23.78995,27.8133,
MDG_0000000001,PUBLISHED,2017,AFR,,,ZAF,MLE,30.6,30.55044,28.32183,32.9704,
MDG_0000000001,PUBLISHED,2017,AFR,,,ZMB,BTSX,44.1,44.12443,38.57438,50.41601,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey."
MDG_0000000001,PUBLISHED,2017,AFR,,,ZMB,FMLE,40.1,40.06885,34.91828,45.99799,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey."
MDG_0000000001,PUBLISHED,2017,AFR,,,ZMB,MLE,47.9,47.91576,41.74198,54.97576,"The most recent national official estimates of neonatal, infant and under-five mortality rates in Zambia are from the 2018 Zambia Demographic and Health Survey (2018 ZDHS) with a rate of 27, 42 and 61 deaths per 1,000 live births, respectively, in the 5-year period before the survey."
MDG_0000000001,PUBLISHED,2017,AFR,,,ZWE,BTSX,40.5,40.51729,34.73503,47.05976,
MDG_0000000001,PUBLISHED,2017,AFR,,,ZWE,FMLE,35.9,35.91699,30.63591,41.90072,
MDG_0000000001,PUBLISHED,2017,AFR,,,ZWE,MLE,44.9,44.86622,38.28242,52.20408,
MDG_0000000001,PUBLISHED,2017,EUR,,,MKD,BTSX,8.7,8.70181,8.11213,9.30945,
MDG_0000000001,PUBLISHED,2017,EUR,,,MKD,FMLE,8,8.03881,7.46217,8.66789,
MDG_0000000001,PUBLISHED,2017,EUR,,,MKD,MLE,9.3,9.32425,8.66246,10.01774,
MDG_0000000001,PUBLISHED,2017,GLOBAL,UN_World,WB_WORLD_INCOME,,BTSX,29.8,29.79929,28.92792,31.15551,
MDG_0000000001,PUBLISHED,2017,GLOBAL,UN_World,WB_WORLD_INCOME,,FMLE,27.6,27.57048,26.73421,28.82971,
MDG_0000000001,PUBLISHED,2017,GLOBAL,UN_World,WB_WORLD_INCOME,,MLE,31.9,31.88956,30.92654,33.3517,
MDG_0000000001,PUBLISHED,2017,,,WB_HI,,BTSX,4.4,4.42126,4.33369,4.54847,
MDG_0000000001,PUBLISHED,2017,,,WB_HI,,FMLE,4,4.03696,3.9517,4.15966,
MDG_0000000001,PUBLISHED,2017,,,WB_HI,,MLE,4.8,4.78572,4.69131,4.92578,
MDG_0000000001,PUBLISHED,2017,,,WB_LI,,BTSX,50.5,50.51503,47.29272,55.1127,
MDG_0000000001,PUBLISHED,2017,,,WB_LI,,FMLE,45.6,45.56178,42.59815,49.82473,
MDG_0000000001,PUBLISHED,2017,,,WB_LI,,MLE,55.2,55.22026,51.72428,60.22168,
MDG_0000000001,PUBLISHED,2017,,,WB_LMI,,BTSX,38.9,38.93552,37.24873,41.2486,
MDG_0000000001,PUBLISHED,2017,,,WB_LMI,,FMLE,36.4,36.44222,34.80356,38.6112,
MDG_0000000001,PUBLISHED,2017,,,WB_LMI,,MLE,41.3,41.28287,39.43887,43.78181,
MDG_0000000001,PUBLISHED,2017,,,WB_UMI,,BTSX,12.3,12.30824,11.86967,12.91034,
MDG_0000000001,PUBLISHED,2017,,,WB_UMI,,FMLE,11.2,11.21325,10.79263,11.79601,
MDG_0000000001,PUBLISHED,2017,,,WB_UMI,,MLE,13.3,13.33364,12.8365,14.00599,
MDG_0000000001,PUBLISHED,2019,EMR,,,AFG,BTSX,46.5,46.51282,37.70592,55.81868,
MDG_0000000001,PUBLISHED,2019,EMR,,,AFG,FMLE,43.1,43.05073,34.81643,51.95888,
MDG_0000000001,PUBLISHED,2019,EMR,,,AFG,MLE,49.8,49.80069,40.19697,59.94673,
MDG_0000000001,PUBLISHED,2019,AFR,,,AGO,BTSX,50.2,50.18015,26.66221,86.40764,
MDG_0000000001,PUBLISHED,2019,AFR,,,AGO,FMLE,44.9,44.85105,23.67602,77.33758,
MDG_0000000001,PUBLISHED,2019,AFR,,,AGO,MLE,55.3,55.25072,29.2943,95.38876,
MDG_0000000001,PUBLISHED,2019,EUR,,,ALB,BTSX,8.6,8.61428,8.06474,9.21139,
MDG_0000000001,PUBLISHED,2019,EUR,,,ALB,FMLE,7.7,7.65944,7.11564,8.22839,
MDG_0000000001,PUBLISHED,2019,EUR,,,ALB,MLE,9.5,9.52129,8.88917,10.23306,
MDG_0000000001,PUBLISHED,2019,EUR,,,AND,BTSX,2.8,2.83161,0.80912,10.46937,
MDG_0000000001,PUBLISHED,2019,EUR,,,AND,FMLE,2.6,2.55545,0.72304,9.47126,
MDG_0000000001,PUBLISHED,2019,EUR,,,AND,MLE,3.1,3.09194,0.88514,11.51968,
MDG_0000000001,PUBLISHED,2019,EMR,,,ARE,BTSX,6.4,6.40489,5.48294,7.44878,
MDG_0000000001,PUBLISHED,2019,EMR,,,ARE,FMLE,5.7,5.71683,4.86759,6.70005,
MDG_0000000001,PUBLISHED,2019,EMR,,,ARE,MLE,7.1,7.0566,6.02307,8.21752,
MDG_0000000001,PUBLISHED,2019,AMR,,,ARG,BTSX,8.2,8.23805,7.82965,8.67656,
MDG_0000000001,PUBLISHED,2019,AMR,,,ARG,FMLE,7.3,7.26761,6.89031,7.6734,
MDG_0000000001,PUBLISHED,2019,AMR,,,ARG,MLE,9.2,9.16695,8.69265,9.66376,
MDG_0000000001,PUBLISHED,2019,EUR,,,ARM,BTSX,10.5,10.50872,7.78509,13.58927,
MDG_0000000001,PUBLISHED,2019,EUR,,,ARM,FMLE,9.4,9.39101,6.91802,12.20125,
MDG_0000000001,PUBLISHED,2019,EUR,,,ARM,MLE,11.6,11.59058,8.56556,15.05076,
MDG_0000000001,PUBLISHED,2019,AMR,,,ATG,BTSX,5.8,5.79041,4.06378,8.19104,
MDG_0000000001,PUBLISHED,2019,AMR,,,ATG,FMLE,5.3,5.3362,3.73581,7.53611,
MDG_0000000001,PUBLISHED,2019,AMR,,,ATG,MLE,6.2,6.22107,4.35268,8.81988,
MDG_0000000001,PUBLISHED,2019,WPR,,,AUS,BTSX,3.1,3.05182,2.88567,3.22829,
MDG_0000000001,PUBLISHED,2019,WPR,,,AUS,FMLE,2.8,2.77284,2.61162,2.94385,
MDG_0000000001,PUBLISHED,2019,WPR,,,AUS,MLE,3.3,3.31553,3.12587,3.52213,
MDG_0000000001,PUBLISHED,2019,EUR,,,AUT,BTSX,2.8,2.8452,2.46516,3.30957,
MDG_0000000001,PUBLISHED,2019,EUR,,,AUT,FMLE,2.6,2.5766,2.22116,3.00388,
MDG_0000000001,PUBLISHED,2019,EUR,,,AUT,MLE,3.1,3.09898,2.68137,3.61355,
MDG_0000000001,PUBLISHED,2019,EUR,,,AZE,BTSX,18.2,18.23758,11.70139,28.01363,
MDG_0000000001,PUBLISHED,2019,EUR,,,AZE,FMLE,16.3,16.32362,10.44257,25.12197,
MDG_0000000001,PUBLISHED,2019,EUR,,,AZE,MLE,20.1,20.07864,12.86278,30.85255,
MDG_0000000001,PUBLISHED,2019,AFR,,,BDI,BTSX,39.9,39.85036,28.4615,55.88663,
MDG_0000000001,PUBLISHED,2019,AFR,,,BDI,FMLE,35.5,35.48912,25.31338,49.74455,
MDG_0000000001,PUBLISHED,2019,AFR,,,BDI,MLE,44,44.03728,31.4219,61.67506,
MDG_0000000001,PUBLISHED,2019,EUR,,,BEL,BTSX,2.7,2.7352,2.34028,3.18732,
MDG_0000000001,PUBLISHED,2019,EUR,,,BEL,FMLE,2.4,2.38925,2.0367,2.78895,
MDG_0000000001,PUBLISHED,2019,EUR,,,BEL,MLE,3.1,3.06376,2.61736,3.56945,
MDG_0000000001,PUBLISHED,2019,AFR,,,BEN,BTSX,59,59.00127,51.73127,67.19547,
MDG_0000000001,PUBLISHED,2019,AFR,,,BEN,FMLE,53.3,53.25075,46.51268,60.81161,
MDG_0000000001,PUBLISHED,2019,AFR,,,BEN,MLE,64.4,64.42346,56.41517,73.57826,
MDG_0000000001,PUBLISHED,2019,AFR,,,BFA,BTSX,53.9,53.93724,43.19761,67.8814,
MDG_0000000001,PUBLISHED,2019,AFR,,,BFA,FMLE,49.1,49.05608,39.18304,61.79764,
MDG_0000000001,PUBLISHED,2019,AFR,,,BFA,MLE,58.7,58.69257,46.93414,74.03886,
MDG_0000000001,PUBLISHED,2019,SEAR,,,BGD,BTSX,25.6,25.58966,23.41866,27.92833,
MDG_0000000001,PUBLISHED,2019,SEAR,,,BGD,FMLE,23.8,23.76185,21.65922,26.01112,
MDG_0000000001,PUBLISHED,2019,SEAR,,,BGD,MLE,27.3,27.32185,24.91471,29.93336,
MDG_0000000001,PUBLISHED,2019,EUR,,,BGR,BTSX,5.6,5.6288,5.26397,6.00139,
MDG_0000000001,PUBLISHED,2019,EUR,,,BGR,FMLE,5,5.04163,4.69054,5.40206,
MDG_0000000001,PUBLISHED,2019,EUR,,,BGR,MLE,6.2,6.18609,5.77622,6.61443,
MDG_0000000001,PUBLISHED,2019,EMR,,,BHR,BTSX,5.9,5.90178,4.66259,7.53031,
MDG_0000000001,PUBLISHED,2019,EMR,,,BHR,FMLE,5.7,5.71556,4.49319,7.31242,
MDG_0000000001,PUBLISHED,2019,EMR,,,BHR,MLE,6.1,6.07776,4.78854,7.78171,
MDG_0000000001,PUBLISHED,2019,AMR,,,BHS,BTSX,10.9,10.85551,8.44506,13.81015,
MDG_0000000001,PUBLISHED,2019,AMR,,,BHS,FMLE,10.1,10.06663,7.83156,12.86366,
MDG_0000000001,PUBLISHED,2019,AMR,,,BHS,MLE,11.6,11.59499,9.0041,14.83666,
MDG_0000000001,PUBLISHED,2019,EUR,,,BIH,BTSX,5.1,5.05814,4.27013,5.97651,
MDG_0000000001,PUBLISHED,2019,EUR,,,BIH,FMLE,4.6,4.57153,3.85193,5.42193,
MDG_0000000001,PUBLISHED,2019,EUR,,,BIH,MLE,5.5,5.52115,4.65295,6.53051,
MDG_0000000001,PUBLISHED,2019,EUR,,,BLR,BTSX,2.4,2.42192,2.19984,2.66964,
MDG_0000000001,PUBLISHED,2019,EUR,,,BLR,FMLE,2.1,2.13,1.92939,2.35691,
MDG_0000000001,PUBLISHED,2019,EUR,,,BLR,MLE,2.7,2.69739,2.44463,2.97594,
MDG_0000000001,PUBLISHED,2019,AMR,,,BLZ,BTSX,10.6,10.58929,9.15304,12.26544,
MDG_0000000001,PUBLISHED,2019,AMR,,,BLZ,FMLE,9.5,9.5301,8.1921,11.0881,
MDG_0000000001,PUBLISHED,2019,AMR,,,BLZ,MLE,11.6,11.60441,10.00649,13.48688,
